id|name|descr|price|lang
291|COCKTAILS WARMING|ml. / uah||en
291|COCKTAIL RISCALDAMENTO|ml. / uah||it
292|Глінтвейн||200 / 42,00|ua
292|Глинтвейн||200 / 42,00|ru
292|Mulled Wine||200 / 42,00|en
292|Vin brulè||200 / 42,00|it
293|Грог||200 / 40,00|ua
293|Грог||200 / 40,00|ru
293|Grog||200 / 40,00|en
293|Grog||200 / 40,00|it
294|КОКТЕЙЛІ|Об'єм мл. / гривня||ua
294|КОКТЕЙЛИ|Объем мл. / гривна||ru
294|COCKTAILS|ml. / uah||en
294|COCKTAIL|ml. / uah||it
295|Чоко-Тата Гарячий шоколад|Шоколад, вершки, ром чи Бейліз на Ваш вибір.|90 / 31,00|ua
295|Чоко-Тата Горячий шоколад|Шоколад, сливки, ром или Бейлиз на Ваш выбор.|90 / 31,00|ru
295|Choco-Tata Hot Chocolate|Chocolate, cream, rum or Baileys of your choice.|90 / 31,00|en
295|Choco-Hot cioccolato Tata|Cioccolato, panna, rum o Baileys di vostra scelta.|90 / 31,00|it
296|Кривава Мері|Горілка, томатний сік, ворчестер, табаско, сельдереєва сіль.|250 / 25,00|ua
296|Кровавая Мэри|Водка, тамтный сок, ворчестер, табаско, сельдереева соль.|250 / 25,00|ru
296|Bloody Mary|Vodka, tomato juice, Worcester, Tabasco, salt.|250 / 25,00|en
296|Bloody Mary|Vodka, pomodoro succo, Worcester, Tabasco.|250 / 25,00|it
297|Текіла Санрайз|Текіла, апельсиновий сік, гренадін.|200 / 51,00|ua
297|Текила Санрайз|Текила, апельсиновый сок, гренадин.|200 / 51,00|ru
297|Tequila Sunrise|Tequila, orange juice, grenadine.|200 / 51,00|en
297|Tequila Sunrise|Fluente, d`arancio succo, grenadіn.|200 / 51,00|it
298|Блакитна Лагуна|Водка, блю Кюрасао, спрайт, лимонний фреш.|375 / 40,00|ua
298|Голубая Лагуна|Водка, блю Кюрасао, спрайт, лимонный фреш.|375 / 40,00|ru
298|Blue Lagoon|Vodka, Blue Curacao, Sprite, lemon juice.|375 / 40,00|en
298|Blue Lagoon|Vodka, Blue Curacao, Sprite, lemon juice.|375 / 40,00|it
299|Лонг Айленд айс ти|Джин, ром, текіла, водка, куантро, лимонний фреш, кока-кола.|300 / 95,00|ua
299|Лонг Айленд айс ти|Джин, ром, текила, водка, куантро, лимонный фреш, кока-кола.|300 / 95,00|ru
299|Long Island Ice Tea|Gin, rum, tequila, vodka, Cointreau, fresh lemon juice, Coca-Cola.|300 / 95,00|en
299|Long Island Ice Tea|Gin, rum, tequila, vodka, Cointreau, fresh lemon juice, Coca-Cola.|300 / 95,00|it
300|Джангл Джус|Джин, лікер Пізанг, сік апельсиновий.|250 / 84,00|ua
300|Джангл Джус|Джин, ликер Пизанг, сок апельсиновый.|250 / 84,00|ru
300|Jungle Juice|Jin, Pisang liqueur, orange juice.|250 / 84,00|en
300|Jungle Juice|Jin, Pisang liqueur, orange juice.|250 / 84,00|it
301|Мохіто|Ром, лайм, м’ята, цукор тросніковий, бонаква газована або тонік або спрайт.|340 / 73,00|ua
301|Мохито|Ром, лайм, мята, тросниковий сахар, бонаква или тоник или спрайт.|340 / 73,00|ru
301|Mojito|Rum, lime, mint, brown sugar, tonic or bonaqua or sprite.|340 / 73,00|en
301|Mojito|Rum, lime, mint, brown sugar, tonic or bonaqua or sprite.|340 / 73,00|it
302|Маргарита|Текіла, тріпл сек, лимонний фреш.|140 / 84,00|ua
302|Маргарита|Текила, трипл сек, лимонный фреш.|140 / 84,00|ru
302|Margarita|Tequila, Triple sec, lemon fresh juice.|140 / 84,00|en
302|Margarita|Tequila, Triple sec, lemon fresh juice.|140 / 84,00|it
303|Дайкірі|Білий ром, лимонний фреш, цукровий сироп.|100 / 37,00|ua
303|Дайкири|Белый ром, лимонный фреш, сахарный сироп.|100 / 37,00|ru
303|Dajkiri|White rum, lemon juice, sugar syrup.|100 / 37,00|en
303|Dajkiri|White rum, lemon juice, sugar syrup.|100 / 37,00|it
304|Піна-колада|Білий ром, малібу, молоко, ананасовий сік.|200 / 45,00|ua
304|Пина-колада|Белый ром, малибу, молоко, ананасовый сок.|200 / 45,00|ru
304|Pіna-Colada|White rum, Malibu, milk, pineapple juice.|200 / 45,00|en
304|Pіna-Colada|White rum, Malibu, milk, pineapple juice.|200 / 45,00|it
305|Чі-чі|Горілка, малібу, ананасовий сік.|200 / 27,00|ua
305|Чи-чи|Водка, малибу, ананасовый сок.|200 / 27,00|ru
305|Chi-Chi|Vodka, Malibu, pineapple juice.|200 / 27,00|en
305|Chі-chі|Vodka, Malibu, pineapple juice.|200 / 27,00|it
306|Іржавий цвях|Балантайз, тріпл сек.|60 / 46,00|ua
306|Ржавый гвоздь|Балантайз, трипл сек.|60 / 46,00|ru
306|Rusty nail|Ballantine`s, Triple sec.|60 / 46,00|en
306|Rusty nail|Ballantine`s, Triple sec.|60 / 46,00|it
307|Манхетен|Балантайc, мартіні россо, кампарі.|75 / 60,00|ua
307|Манхэттен|Балантайз, мартини россо, кампари.|75 / 60,00|ru
307|Manhattan|Ballantine`s, Martini Rosso, Campari.|75 / 60,00|en
307|Manhattan|Ballantine`s, Martini Rosso, Campari.|75 / 60,00|it
308|Рандеву|Мартіні бьянко, тріпл сек, вишневий або ананасовий сік.|200 / 59,00|ua
308|Рандеву|Мартини бьянко, трипл сек, вишневый или ананасовый сок.|200 / 59,00|ru
308|Rendezvous|Martini Bianco, Triple sec, cherry or pineapple juice.|200 / 59,00|en
308|Rendezvous|Martini Bianco, Triple sec, cherry or pineapple juice.|200 / 59,00|it
309|Негроні|Кампарі, джин, мартіні россо.|75 / 59,00|ua
309|Негрони|Кампари, джин, мартини россо.|75 / 59,00|ru
309|Negronі|Campari, gin, martini rosso.|75 / 59,00|en
309|Negronі|Campari, gin, martini rosso.|75 / 59,00|it
310|Амерікано|Кампарі, мартіні россо, мінеральна вода.|200 / 61,00|ua
310|Американо|Кампари, мартини россо, минеральная вода.|200 / 61,00|ru
310|Americano|Campari, Martini Rosso, mineral water.|200 / 61,00|en
310|Americano|Campari, Martini Rosso, mineral water.|200 / 61,00|it
311|Чорний росіянин|Горілка, калуа.|100 / 38,00|ua
311|Черный русский|Водка, калуа.|100 / 38,00|ru
311|Black Russian|Vodka, Kahlua.|100 / 38,00|en
311|Black Russian|Vodka, Kahlua.|100 / 38,00|it
312|Олександр Бейліc|Коньяк, калуа, бейліc.|100 / 50,00|ua
312|Александр Бейлиc|Коньяк, калуа, бейлиc.|100 / 50,00|ru
312|Alexandr Beyliz|Cognac, kahlua, baileys.|100 / 50,00|en
312|Alexandr Beyliz|Cognac, kahlua, baileys.|100 / 50,00|it
313|Камікадзе|Горілка, тріпл сек, лимонний фреш.|100 / 35,00|ua
313|Камикадзе|Водка, трипл сек, лимонный фреш.|100 / 35,00|ru
313|Kamikaze|Vodka, Triple sec, lemon fresh juice.|100 / 35,00|en
313|Kamikaze|Vodka, Triple sec, lemon fresh juice.|100 / 35,00|it
314|Викрутка|Горілка, сік.|200 / 22,00|ua
314|Отвертка|Водка, сок.|200 / 22,00|ru
314|Screwdriver|Vodka, juice.|200 / 22,00|en
314|Screwdriver|Vodka, juice.|200 / 22,00|it
315|Джин/тонік||200 / 44,00|ua
315|Джин/тоник||200 / 44,00|ru
315|Gin/Tonic||200 / 44,00|en
315|Gin/Tonic||200 / 44,00|it
316|Джин/фіз.|Джин, лимонний фреш, спрайт, цукор.|200 / 46,00|ua
316|Джин/физ.|Джин, лимонный фреш, спрайт, сахар.|200 / 46,00|ru
316|Gin/fiz.|Gin, lemon juice, sprite, sugar.|200 / 46,00|en
316|Gin/fiz.|Gin, lemon juice, sprite, sugar.|200 / 46,00|it
317|Віскі/кола|Балантайc, кока-кола.|200 / 45,00|ua
317|Виски/кола|Балантайз, кока-кола.|200 / 45,00|ru
317|Whisky/cola|Ballantine`s, Coca-Cola.|200 / 45,00|en
317|Whisky/cola|Ballantine`s, Coca-Cola.|200 / 45,00|it
318|Ром/кола|Бакарді блек, кока-кола.|200 / 45,00|ua
318|Ром/кола|Бакарди блэк, кока-кола.|200 / 45,00|ru
318|Rum/cola|Bacardі Black, Coca-Cola.|200 / 45,00|en
318|Rum/cola|Bacardі Black, Coca-Cola.|200 / 45,00|it
319|Кампарі/сік||200 / 50,00|ua
319|Кампари/сок||200 / 50,00|ru
319|Campari/juice||200 / 50,00|en
319|Campari/juice||200 / 50,00|it
320|Кампарі/тонік||200 / 55,00|ua
320|Кампари/тоник||200 / 55,00|ru
320|Campari/Tonic||200 / 55,00|en
320|Campari/Tonic||200 / 55,00|it
321|Мартіні/сік|Мартіні россо або бьянко, апельсиновий сік.|200 / 45,00|ua
321|Мартини/сок|Мартини россо или бьянко, апельсиновый сок.|200 / 45,00|ru
321|Martini/Juice|Martini Rosso or Bianco, orange juice.|200 / 45,00|en
321|Martini/Juice|Martini Rosso or Bianco, orange juice.|200 / 45,00|it
322|Мартіні/тонік||200 / 45,00|ua
322|Мартини/тоник||200 / 45,00|ru
322|Martini/Tonic||200 / 45,00|en
322|Martini/Tonic||200 / 45,00|it
323|Б-52|Калуа, бейліc, куантро.|45 / 41,00|ua
323|Б-52|Калуа, бейлиc, куантро.|45 / 41,00|ru
323|B-52|Kahlua, baileys, cointreau.|45 / 41,00|en
323|B-52|Kahlua, baileys, cointreau.|45 / 41,00|it
324|Мавп`ячий мозок|Калуа, куантро, горілка, бейліc.|55 / 37,00|ua
324|Monkeys' brains|Калуа, куантро, водка, бейлиc.|55 / 37,00|ru
324|Monkeys' brains|Kahlua, Cointreau, vodka, baileys.|55 / 37,00|en
324|Monkeys' brains|Kahlua, Cointreau, vodka, baileys.|55 / 37,00|it
325|Зелений Мексиканець|Лікер Пізанг, лимонний фреш, текіла.|50 / 40,00|ua
325|Зеленый Мексиканец|Ликер Пизанг, лимонный фреш, текила.|50 / 40,00|ru
325|Green Mexican|Pisang, lemon fresh juice, tequila.|50 / 40,00|en
325|Green Mexican|Pisang, lemon fresh juice, tequila.|50 / 40,00|it
326|К.Б.К.|Калуа, бейліc, коньяк.|55 / 33,00|ua
326|К.Б.К.|Калуа, бейлиc, коньяк.|55 / 33,00|ru
326|K.B.K.|Kahlua, baileys, cognac.|55 / 33,00|en
326|K.B.K.|Kahlua, baileys, cognac.|55 / 33,00|it
327|ПОСЛУГИ|1 шт. / гривня||ua
327|УСЛУГИ|1 шт. / гривна||ru
327|SERVICES|1 pc. / uah||en
327|SERVIZI|1 pz. / uah||it
328|Відкоркування пляшки||1 шт. / 77,00|ua
328|Открытие бутылки||1 шт. / 77,00|ru
328|Corcage||1 pc. / 77,00|en
328|Apertura||1 pz. / 77,00|it
329||||ua
329||||ru
329||||en
329||||it
330|ВИНА УКРАЇНИ|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
330|ВИНА УКРАИНЫ|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
330|WINES OF UKRAINE|Volume ml. / per bottle / by 100ml. / 50ml.||en
330|WINES OF UKRAINE|Volume ml. / per bottle / by 100ml. / 50ml.||it
331|Піно-Фран / чр.сухе / Коктебель||750 / 135,00 / 18,00 / 9,00|ua
331|Пино-Фран / кр.сух. / Коктебель||750 / 135,00 / 18,00 / 9,00|ru
331|Pіno Fran / red dry / Koktebel||750 / 135,00 / 18,00 / 9,00|en
331|Pіno Fran / red dry / Koktebel||750 / 135,00 / 18,00 / 9,00|it
332|Аліготе / біл.сухе./ Коктебель||750 / 135,00 / 18,00 / 9,00|ua
332|Алиготе / бил.сухе. / Коктебель||750 / 135,00 / 18,00 / 9,00|ru
332|Alіgote / white dry / Koktebel||750 / 135,00 / 18,00 / 9,00|en
332|Alіgote / white dry / Koktebel||750 / 135,00 / 18,00 / 9,00|it
333|Мускат Феодосійський / дес.біле / Крим||750 / 150,00 / 20,00 / 10,00|ua
333|Мускат Феодосийский / дес.бел. / Крым||750 / 150,00 / 20,00 / 10,00|ru
333|Muscat Feodosia / white sweet / Crimea||750 / 150,00 / 20,00 / 10,00|en
333|Muscat Feodosia / white sweet / Crimea||750 / 150,00 / 20,00 / 10,00|it
334|Кримське Біле / біле нап.сол. / Крим||750 / 150,00 / 20,00 / 10,00|ua
334|Крымское Белое / белое полусл. / Крым||750 / 150,00 / 20,00 / 10,00|ru
334|Crimean White / white semi sweet / Crimea||750 / 150,00 / 20,00 / 10,00|en
334|Crimean White / white semi sweet / Crimea||750 / 150,00 / 20,00 / 10,00|it
335|Шардоне Кримське / біле нап.сол. / Крим||750 / 150,00 / 20,00 / 10,00|ua
335|Шардоне Крымское / белое полусл. / Крым||750 / 150,00 / 20,00 / 10,00|ru
335|Crimean Chardonnay / white semisweet / Crimea||750 / 150,00 / 20,00 / 10,00|en
335|Crimean Chardonnay / white semisweet / Crimea||750 / 150,00 / 20,00 / 10,00|it
336|Кримське Червоне / чер. нап.сол. / Крим||750 / 150,00 / 20,00 / 10,00|ua
336|Крымское Красное / кр. полусл. / Крым||750 / 150,00 / 20,00 / 10,00|ru
336|Crimean Red / red semisweet / Crimea||750 / 150,00 / 20,00 / 10,00|en
336|Crimean Red / red semisweet / Crimea||750 / 150,00 / 20,00 / 10,00|it
337|Каберне / чер. сух. / Крим||750 / 150,00 / 20,00 / 10,00|ua
337|Каберне / кр. сух. / Крым||750 / 150,00 / 20,00 / 10,00|ru
337|Cabernet / red dry / Crimea||750 / 150,00 / 20,00 / 10,00|en
337|Cabernet / red dry / Crimea||750 / 150,00 / 20,00 / 10,00|it
338|ВИНА ГРУЗІЇ (КАРТУЛІ ВАЗІ)|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
338|ВИНА ГРУЗИИ (КАРТУЛИ ВАЗИ)|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
338|WINE OF GEORGIA (KARTULI VAZI)|Volume ml. / per bottle / by 100ml. / 50ml.||en
338|WINE OF GEORGIA (KARTULI VAZI)|Volume ml. / per bottle / by 100ml. / 50ml.||it
339|Алазанська долина / б.нап.сол. /||750 / 210,00 / 28,00 / 14,00|ua
339|Алазанская долина / б.полусл. /||750 / 210,00 / 28,00 / 14,00|ru
339|Alazanis Valley / white semisweet /||750 / 210,00 / 28,00 / 14,00|en
339|Alazanis Valley / white semisweet /||750 / 210,00 / 28,00 / 14,00|it
340|Алазанська долина / ч.нап.сол. /||750 / 225,00 / 30,00 / 15,00|ua
340|Алазанская долина / кр.полусл. /||750 / 225,00 / 30,00 / 15,00|ru
340|Alazanis Valley / red semisweet /||750 / 225,00 / 30,00 / 15,00|en
340|Alazanis Valley / red semisweet /||750 / 225,00 / 30,00 / 15,00|it
341|Кіндзмараулі / ч.нап.сол. /||750 / 525,00|ua
341|Киндзмараули / кр.полусл. /||750 / 525,00|ru
341|Kindzmarauli / red semisweet /||750 / 525,00|en
341|Kindzmarauli / red semisweet /||750 / 525,00|it
342|Мукузані / чер.сух. /||750 / 330,00|ua
342|Мукузани / кр.сух. /||750 / 330,00|ru
342|Mukuzani / red dry /||750 / 330,00|en
342|Mukuzani / red dry /||750 / 330,00|it
343|Піросмані / чер.нап.сух./||750 / 225,00|ua
343|Пиросмани / кр.полусух. /||750 / 225,00|ru
343|Pirosmani / red semidry /||750 / 225,00|en
343|Pirosmani / red semidry /||750 / 225,00|it
344|Сапераві / чер.сух. /||750 / 210,00 / 28,00 / 14,00|ua
344|Саперави / кр.сух. /||750 / 210,00 / 28,00 / 14,00|ru
344|Saperavi / red dry /||750 / 210,00 / 28,00 / 14,00|en
344|Saperavi / red dry /||750 / 210,00 / 28,00 / 14,00|it
345|Твиши / біл.нап.сол. /||750 / 345,00|ua
345|Твишы / бел.полусл. /||750 / 345,00|ru
345|Tvyshy / white semisweet /||750 / 345,00|en
345|Tvyshy / white semisweet /||750 / 345,00|it
346|Хванчкара / чер.нап.сол. /||750 / 495,00|ua
346|Хванчкара / кр.полусл. /||750 / 495,00|ru
346|Khvanchkara / red semisweet /||750 / 495,00|en
346|Khvanchkara / red semisweet /||750 / 495,00|it
347|Цинандали / біл.сух. /||750 / 210,00 / 28,00 / 14,00|ua
347|Цинандали / бел.сух. /||750 / 210,00 / 28,00 / 14,00|ru
347|Tsynandaly / white dry /||750 / 210,00 / 28,00 / 14,00|en
347|Tsynandaly / white dry /||750 / 210,00 / 28,00 / 14,00|it
348|ВИНА ІТАЛІЇ|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
348|ВИНА ИТАЛИИ|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
348|WINES OF ITALY|Volume ml. / per bottle / by 100ml. / 50ml.||en
348|WINES OF ITALY|Volume ml. / per bottle / by 100ml. / 50ml.||it
349|Соаве біле сухе||750 / 330,00 / 44,00 / 22,00|ua
349|Соаве белое сухое||750 / 330,00 / 44,00 / 22,00|ru
349|Soave white dry||750 / 330,00 / 44,00 / 22,00|en
349|Soave white dry||750 / 330,00 / 44,00 / 22,00|it
350|Піно Гріджіо біле сухе||750 / 300,00 / 40,00 / 20,00|ua
350|Пино Гриджио белое сухое||750 / 300,00 / 40,00 / 20,00|ru
350|Pinot Grigio white dry||750 / 300,00 / 40,00 / 20,00|en
350|Pinot Grigio white dry||750 / 300,00 / 40,00 / 20,00|it
351|Кьянті чер. сухе||750 / 315,00 / 42,00 / 21,00|ua
351|Кьянти кр. сухое||750 / 315,00 / 42,00 / 21,00|ru
351|Chianti red dry||750 / 315,00 / 42,00 / 21,00|en
351|Chianti red dry||750 / 315,00 / 42,00 / 21,00|it
352|Дольчето Д`асті чер. сухе||750 / 315,00|ua
352|Дольчето Д`асти кр. сухое||750 / 315,00|ru
352|Dolcheto D'astі red dry||750 / 315,00|en
352|Dolcheto D'astі red dry||750 / 315,00|it
353|Бардоліно чер. сухе||750 / 330,00 / 44,00 / 22,00|ua
353|Бардолино кр. сухое||750 / 330,00 / 44,00 / 22,00|ru
353|Bardolino red dry||750 / 330,00 / 44,00 / 22,00|en
353|Bardolino red dry||750 / 330,00 / 44,00 / 22,00|it
354|Монтепульчіано д`обруццо чер. сухе||750 / 315,00|ua
354|Монтепульчиано д`обруццо кр. сухое||750 / 315,00|ru
354|Montepulchiano d'obrutstso red dry||750 / 315,00|en
354|Montepulchiano d'obrutstso red dry||750 / 315,00|it
355|Італійське|столове вино по-домашньому червоне сухе|  -  /  -  / 24,00 / 12,00|ua
355|Итальянское|столовое вино по-домашнему красное сухое|  -  /  -  / 24,00 / 12,00|ru
355|Italian|table homemade wine red dry|  -  /  -  / 24,00 / 12,00|en
355|Italian|table homemade wine red dry|  -  /  -  / 24,00 / 12,00|it
356|Італійське|столове вино по-домашньому біле сухе|  -  /  -  / 24,00 / 12,00|ua
356|Итальянское|столовое вино по-домашнему белое сухое|  -  /  -  / 24,00 / 12,00|ru
356|Italian|table homemade wine white dry|  -  /  -  / 24,00 / 12,00|en
356|Italian|table homemade wine white dry|  -  /  -  / 24,00 / 12,00|it
357|ШАМПАНСЬКЕ|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
357|ШАМПАНСКОЕ|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
357|CHAMPAGNE|Volume ml. / per bottle / by 100ml. / 50ml.||en
357|CHAMPAGNE|Volume ml. / per bottle / by 100ml. / 50ml.||it
358|"Крим" напівсухе||750 / 195,00|ua
358|"Крым" полусухое||750 / 195,00|ru
358|"Crimea" semi-dry||750 / 195,00|en
358|"Crimea" semi-dry||750 / 195,00|it
359|"Совєтскоє" напівсолодке /КЗШВ/||750 / 105,00|ua
359|"Советское" полусладкое / КЗШВ /||750 / 105,00|ru
359|"Sovetskoe" semisweet / KFCW /||750 / 105,00|en
359|"Sovetskoe" semisweet / KFCW /||750 / 105,00|it
360|Вино ігристе «Ламбруско Вісконті» біле напівсолодке||750 / 300,00|ua
360|Вино игристое «Ламбруско Висконти» белое полусладкое||750 / 300,00|ru
360|Sparkling wine "Lambrusko Visconti" white semi-sweet||750 / 300,00|en
360|Sparkling wine "Lambrusko Visconti" white semi-sweet||750 / 300,00|it
361|АПЕРИТИВ|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
361|АПЕРИТИВ|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
361|APERITIVE|Volume ml. / per bottle / by 100ml. / 50ml.||en
361|APERITIVE|Volume ml. / per bottle / by 100ml. / 50ml.||it
362|Мартіні Біанко||1000 / 680,00 / 68,00 / 34,00|ua
362|Мартини Бианко||1000 / 680,00 / 68,00 / 34,00|ru
362|Martini Bianco||1000 / 680,00 / 68,00 / 34,00|en
362|Martini Bianco||1000 / 680,00 / 68,00 / 34,00|it
363|Мартіні Россо||1000 / 680,00 / 68,00 / 34,00|ua
363|Мартини Россо||1000 / 680,00 / 68,00 / 34,00|ru
363|Martini Rosso||1000 / 680,00 / 68,00 / 34,00|en
363|Martіnі Rosso||1000 / 680,00 / 68,00 / 34,00|it
364|Кампарі||1000 / 900,00 / 90,00 / 45,00|ua
364|Кампари||1000 / 900,00 / 90,00 / 45,00|ru
364|Campari||1000 / 900,00 / 90,00 / 45,00|en
364|Campari||1000 / 900,00 / 90,00 / 45,00|it
365|РОМ|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
365|РОМ|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
365|RUM|Volume ml. / per bottle / by 100ml. / 50ml.||en
365|RUM|Volume ml. / per bottle / by 100ml. / 50ml.||it
366|Малібу||750 / 615,00 / 82,00 / 41,00|ua
366|Малибу||750 / 615,00 / 82,00 / 41,00|ru
366|Malibu||750 / 615,00 / 82,00 / 41,00|en
366|Malіbu||750 / 615,00 / 82,00 / 41,00|it
367|Бакарді Блек||1000 / 900,00 / 90,00 / 45,00|ua
367|Бакарди Блэк||1000 / 900,00 / 90,00 / 45,00|ru
367|Bacardi Black||1000 / 900,00 / 90,00 / 45,00|en
367|Bacardi Black||1000 / 900,00 / 90,00 / 45,00|it
368|Бакарді Вайт||1000 / 900,00 / 90,00 / 45,00|ua
368|Бакарди Уайт||1000 / 900,00 / 90,00 / 45,00|ru
368|Bacardi White||1000 / 900,00 / 90,00 / 45,00|en
368|Bacardi White||1000 / 900,00 / 90,00 / 45,00|it
369|ВІСКІ|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
369|ВИСКИ|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
369|WHISKY|Volume ml. / per bottle / by 100ml. / 50ml.||en
369|WHISKY|Volume ml. / per bottle / by 100ml. / 50ml.||it
370|Джек Деніелс||750 / 795,00 / 106,00 / 53,00|ua
370|Джек Дэниелс||750 / 795,00 / 106,00 / 53,00|ru
370|Jack Daniel`s||750 / 795,00 / 106,00 / 53,00|en
370|Jack Daniel`s||750 / 795,00 / 106,00 / 53,00|it
371|Ред Лейбл||1000 / 1100,00 / 110,00 / 55,00|ua
371|Ред Лейбл||1000 / 1100,00 / 110,00 / 55,00|ru
371|Johnnie Walker Red Label||1000 / 1100,00 / 110,00 / 55,00|en
371|Johnnie Walker Red Label||1000 / 1100,00 / 110,00 / 55,00|it
372|Блек Лейбл||1000 / 1200,00 / 120,00 / 60,00|ua
372|Блэк Лейбл||1000 / 1200,00 / 120,00 / 60,00|ru
372|Johnnie Walker Black Label||1000 / 1200,00 / 120,00 / 60,00|en
372|Johnnie Walker Black Label||1000 / 1200,00 / 120,00 / 60,00|it
373|Чівас Регал||1000 / 1920,00 / 192,00 / 96,00|ua
373|Чивас Регал||1000 / 1920,00 / 192,00 / 96,00|ru
373|Chivas Regal||1000 / 1920,00 / 192,00 / 96,00|en
373|Chivas Regal||1000 / 1920,00 / 192,00 / 96,00|it
374|Балантайc||1000 / 900,00 / 90,00 / 45,00|ua
374|Балантайc||1000 / 900,00 / 90,00 / 45,00|ru
374|Ballantine`s||1000 / 900,00 / 90,00 / 45,00|en
374|Ballantine`s||1000 / 900,00 / 90,00 / 45,00|it
375|ДЖИН|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
375|ДЖИН|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
375|GIN|Volume ml. / per bottle / by 100ml. / 50ml.||en
375|GIN|Volume ml. / per bottle / by 100ml. / 50ml.||it
376|Біфітер||1000 / 700,00 / 70,00 / 35,00|ua
376|Бифитер||1000 / 700,00 / 70,00 / 35,00|ru
376|Beefeater||1000 / 700,00 / 70,00 / 35,00|en
376|Beefeater||1000 / 700,00 / 70,00 / 35,00|it
377|КОНЬЯК|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
377|КОНЬЯК|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
377|COGNAC|Volume ml. / per bottle / by 100ml. / 50ml.||en
377|COGNAC|Volume ml. / per bottle / by 100ml. / 50ml.||it
378|Сараджишвілі***||500 / 260,00 / 52,00 / 26,00|ua
378|Сараджишвили ***||500 / 260,00 / 52,00 / 26,00|ru
378|Saradzhyshvili ***||500 / 260,00 / 52,00 / 26,00|en
378|Saradzhyshvili ***||500 / 260,00 / 52,00 / 26,00|it
379|Сараджишвілі*****||500 / 300,00 / 60,00 / 30,00|ua
379|Сараджишвили *****||500 / 300,00 / 60,00 / 30,00|ru
379|Saradzhyshvili *****||500 / 300,00 / 60,00 / 30,00|en
379|Saradzhyshvili *****||500 / 300,00 / 60,00 / 30,00|it
380|Сараджишвілі V.S.||500 / 390,00 / 78,00 / 39,00|ua
380|Сараджишвили V.S.||500 / 390,00 / 78,00 / 39,00|ru
380|Saradzhyshvili V.S.||500 / 390,00 / 78,00 / 39,00|en
380|Saradzhyshvili V.S.||500 / 390,00 / 78,00 / 39,00|it
381|Мартель V.S.O.P.||700 / 1400,00 / 200,00 / 100,00|ua
381|Мартель V.S.O.P.||700 / 1400,00 / 200,00 / 100,00|ru
381|Martell V.S.O.P.||700 / 1400,00 / 200,00 / 100,00|en
381|Martell V.S.O.P.||700 / 1400,00 / 200,00 / 100,00|it
382|Мартель V.S.||500 / 600,00 / 120,00 / 60,00|ua
382|Мартель V.S.||500 / 600,00 / 120,00 / 60,00|ru
382|Martell V.S.||500 / 600,00 / 120,00 / 60,00|en
382|Martell V.S.||500 / 600,00 / 120,00 / 60,00|it
383|Коктебель КВ 7 років витримки||500 / 420,00 / 84,00 / 42,00|ua
383|Коктебель КВ 7 лет выдержки||500 / 420,00 / 84,00 / 42,00|ru
383|Koktebel KO 7 years of exposure||500 / 420,00 / 84,00 / 42,00|en
383|Koktebel KO 7 years of exposure||500 / 420,00 / 84,00 / 42,00|it
384|Закарпатський||500 / 230,00 / 46,00 / 23,00|ua
384|Закарпатский||500 / 230,00 / 46,00 / 23,00|ru
384|Zakarpatsky||500 / 230,00 / 46,00 / 23,00|en
384|Zakarpatsky||500 / 230,00 / 46,00 / 23,00|it
385|ГОРІЛКА|Об'єм мл. / за пляшку / за 100мл. / 50мл.||ua
385|ВОДКА|Объем мл. / за бутылку / за 100мл. / 50мл.||ru
385|VODKA|Volume ml. / per bottle / by 100ml. / 50ml.||en
385|VODKA|Volume ml. / per bottle / by 100ml. / 50ml.||it
386|"Королівский" Медофф||500 / 90,00 / 18,00 / 9,00|ua
386|"Королевский" Медофф||500 / 90,00 / 18,00 / 9,00|ru
386|"Royal" Medoff||500 / 90,00 / 18,00 / 9,00|en
386|"Royal" Medoff||500 / 90,00 / 18,00 / 9,00|it
387|"Українська медова з перцем" Nemiroff||700 / 168,00 / 24,00 / 12,00|ua
387|"Украинская медовая с перцем" Nemiroff||700 / 168,00 / 24,00 / 12,00|ru
387|"Ukrainian Honey Pepper" Nemiroff||700 / 168,00 / 24,00 / 12,00|en
387|"Ukrainian Honey Pepper" Nemiroff||700 / 168,00 / 24,00 / 12,00|it
388|"Пшенична" Nemiroff||700 / 168,00 / 24,00 / 12,00|ua
